Application_1022411160	6
Application_1022414754	4
Application_102241622	6
Application_1022503261	7
Application_1022532415	8
Application_1022584147	1
Application_1022593746	3
Application_1022619955	5
Application_10226694	4
Application_1022701559	8
Application_1022726417	5
Application_102284220	5
Application_1023037940	2
Application_1023172078	6
Application_102322853	3
Application_1023366085	13
Application_102338755	9
Application_1023398657	1
Application_1023419627	2
Application_1023449033	4
Application_102360332	5
Application_1023606733	11
Application_1023646798	4
Application_1023773636	7
Application_1023901719	1
Application_1023996114	3
Application_1024024843	13
Application_102404144	3
Application_1024089863	2
Application_1024151463	3
Application_1024176807	10
Application_1024184223	1
Application_102424049	12
Application_1024263335	1
Application_1024275715	3
Application_1024372028	12
Application_1024726306	1
Application_1024736114	3
Application_1024769381	11
Application_1024771048	4
Application_1024774116	7
Application_1024776595	2
Application_1024812544	3
Application_1024938160	8
Application_1025001096	10
Application_1025043783	11
Application_1025122380	4
Application_1025200557	11
Application_1025208399	1
Application_1025306225	10
Application_1025327332	13
Application_1025457860	1
Application_1025480866	5
Application_1025536070	2
Application_1025581046	11
Application_1025611489	13
Application_1025650501	12
Application_1025696634	13
Application_1025923370	10
Application_1025951958	12
Application_1025963904	1
Application_102597720	8
Application_1026118007	4
Application_1026157505	2
Application_102615973	4
Application_102625262	13
Application_1026327550	5
Application_1026359360	0
Application_1026420873	1
Application_10264475	8
Application_1026497688	2
Application_1026537393	13
Application_102661342	1
Application_1026777184	1
Application_1026876156	9
Application_1026980360	0
Application_1027086707	3
Application_1027094271	4
Application_1027235358	3
Application_1027284246	13
Application_1027387746	6
Application_1027449105	3
Application_1027523448	11
Application_1027561874	1
Application_1027859705	12
Application_1028069743	6
Application_1028111530	10
Application_1028246161	1
Application_1028272738	3
Application_1028275195	13
Application_1028335742	6
Application_1028452966	3
Application_1028526219	8
Application_102863482	8
Application_1028636694	12
Application_1028646310	4
Application_1028665365	9
Application_1028685813	3
Application_1028717479	3
Application_1029146502	10
Application_1029175063	5
Application_1029247764	2
Application_1029307193	13
Application_1029342308	13
Application_1029418789	7
Application_1029432816	4
Application_1029567692	5
Application_1029674102	11
Application_102977791	8
Application_1029819018	12
Application_1029894854	1
Application_1029986710	13
Application_1030024656	0
Application_1030026050	4
Application_1030054529	4
Application_1030072567	1
Application_1030292282	2
Application_103036362	5
Application_1030416681	3
Application_1030639194	3
Application_1030645475	13
Application_1030731936	0
Application_1030746884	8
Application_103076193	7
Application_1030783985	5
Application_1030830652	0
Application_103087302	9
Application_1030874129	10
Application_1030996	3
Application_1031153001	4
Application_1031161811	10
Application_1031285536	4
Application_1031301694	1
Application_1031358870	11
Application_1031388577	12
Application_1031423845	6
Application_1031465496	10
Application_1031467191	12
Application_1031512096	7
Application_1031521256	3
Application_1031627654	3
Application_1031629108	4
Application_1031648186	4
Application_1031666995	8
Application_1031669296	3
Application_1031708893	1
Application_1031742655	2
Application_1031791655	10
Application_1031850261	4
Application_1031851682	11
Application_1032105078	11
Application_1032212437	3
Application_103222410	11
Application_103222749	5
Application_1032230604	13
Application_1032369855	2
Application_1032409101	11
Application_103241719	4
Application_103255320	12
Application_1032596836	8
Application_1032601860	12
Application_1032645340	12
Application_1032803337	9
Application_1032862024	6
Application_1032916256	6
Application_1032955206	11
Application_1033036371	10
Application_1033039379	13
Application_1033118972	11
Application_1033145253	7
Application_1033306842	12
Application_1033307487	4
Application_1033312536	2
Application_1033339366	11
Application_1033361005	6
Application_1033444821	12
Application_1033492370	3
Application_1033493391	7
Application_1033509575	4
Application_1033574302	7
Application_1033672339	9
Application_1033718512	1
Application_1033756531	2
Application_1033897711	1
Application_1034064300	11
Application_1034123285	13
Application_1034132814	1
Application_1034141126	5
Application_1034172997	12
Application_1034230663	13
Application_1034454	11
Application_1034551117	8
Application_1034706502	3
Application_103473608	1
Application_1034775753	9
Application_1034800486	13
Application_1034882659	4
Application_1034933187	11
Application_1035060924	6
Application_1035073401	5
Application_1035080902	11
Application_1035092593	5
Application_1035150320	11
Application_1035150389	0
Application_1035194235	3
Application_1035232735	3
Application_1035248618	6
Application_1035356995	2
Application_1035361851	4
Application_1035431397	5
Application_1035434106	2
Application_1035516498	11
Application_1035547655	11
Application_1035618893	6
Application_1035739361	0
Application_1035841874	6
Application_1035934047	4
Application_1036031677	12
Application_1036066673	1
Application_1036210171	13
Application_1036317008	8
Application_10364301	9
Application_1036485758	3
Application_1036492833	11
Application_1036621789	10
Application_1036785189	11
Application_1036829662	2
Application_1036915113	11
Application_1036967529	11
Application_1037011977	1
Application_1037036263	11
Application_1037039544	5
Application_1037103361	8
Application_1037129838	8
Application_1037160374	10
Application_1037167788	1
Application_1037222292	4
Application_1037307756	1
Application_1037363488	0
Application_1037416693	4
Application_1037424812	1
Application_1037467898	11
Application_103754631	10
Application_1037620910	10
Application_1037715800	0
Application_1037771791	10
Application_1037792917	4
Application_103779859	13
Application_1037877882	0
Application_1038193560	2
Application_1038258614	8
Application_1038302868	1
Application_1038386825	0
Application_1038389815	11
Application_1038409529	8
Application_1038427773	13
Application_1038498847	11
Application_1038559722	13
Application_1038561200	10
Application_1038568085	1
Application_1038569473	6
Application_1038660996	1
Application_1038816743	9
Application_1038835670	12
Application_1038917262	1
Application_1038943317	10
Application_1038953283	1
Application_1039026518	4
Application_1039174345	6
Application_1039191375	3
Application_1039200421	9
Application_1039362794	13
Application_1039421213	11
Application_103945820	8
Application_1039537740	6
Application_1039561265	2
Application_1039708026	4
Application_103975512	12
Application_1039785139	0
Application_1039800233	13
Application_1039841723	13
Application_1039851595	11
Application_103997673	11
Application_1039990121	4
Application_1040142986	3
Application_1040145001	13
Application_1040163465	5
Application_104045138	13
Application_1040470785	1
Application_104054636	3
Application_104058265	1
Application_1040604584	13
Application_104061665	3
Application_10406431	8
Application_1040829431	5
Application_104086705	1
Application_1040902596	3
Application_1040968340	12
Application_1041235702	3
Application_1041331103	1
Application_1041352861	8
Application_1041373076	0
Application_1041376528	12
Application_1041438098	3
Application_1041474698	13
Application_1041561101	5
Application_1041619039	5
Application_1041645953	13
Application_1041804033	4
Application_1041893740	7
Application_1041929908	10
Application_1041940949	2
Application_1041971803	11
Application_1042007673	4
Application_1042047447	4
Application_1042227438	1
Application_1042283273	4
Application_1042283919	2
Application_1042310075	4
Application_1042483528	11
Application_1042504407	13
Application_1042553173	11
Application_1042621630	3
Application_104273532	1
Application_1042808029	11
Application_1042876170	9
Application_1042909603	11
Application_104294260	10
Application_1043132250	4
Application_10431674	1
Application_104317572	11
Application_1043186322	2
Application_1043190619	13
Application_1043223939	12
Application_1043286395	11
Application_1043398619	6
Application_1043438250	13
Application_1043518306	2
Application_1043541344	1
Application_1043739510	4
Application_1043759662	12
Application_1043767161	3
Application_1043782904	13
Application_1043941387	4
Application_104403072	2
Application_104406636	11
Application_1044081389	0
Application_1044091896	6
Application_1044113606	5
Application_1044260282	13
Application_1044507870	4
Application_1044554836	11
Application_1044610848	8
Application_104461308	0
Application_104463316	12
Application_1044858457	1
Application_1044911465	7
Application_1044938448	13
Application_1044940133	4
Application_1044941168	3
Application_1044965535	3
Application_1045162022	11
Application_1045189910	3
Application_1045214635	10
Application_104534633	5
Application_1045362302	4
Application_1045480225	3
Application_1045534588	3
Application_1045724843	2
Application_1045778286	3
Application_1045823875	5
Application_1045971491	4
Application_1046067288	1
Application_1046080198	9
Application_1046181469	13
Application_1046222107	4
Application_1046337221	3
Application_1046431914	3
Application_1046501360	1
Application_1046524820	0
Application_1046585954	4
Application_1046600653	5
Application_1046650299	5
Application_1046656489	12
Application_1046690197	3
Application_1046698737	7
Application_104674625	11
Application_1046834008	3
Application_1046834404	2
Application_1046880148	6
Application_1046926586	3
Application_1046950400	10
Application_1047082157	12
Application_1047090326	3
Application_1047116997	8
Application_1047117595	3
Application_1047146745	9
Application_1047194763	13
Application_1047219107	6
Application_1047370810	5
Application_1047460576	13
Application_1047503332	11
Application_1047582740	0
Application_1047649064	0
Application_1047780365	1
Application_1047814763	13
Application_1047815162	10
Application_1047938623	6
Application_1048045767	3
Application_1048060037	4
Application_1048229669	0
Application_1048386133	11
Application_104848544	9
Application_1048729110	2
Application_1048770366	0
Application_1048791267	12
Application_1048806756	12
Application_1048834285	6
Application_1048841494	8
Application_1048862780	0
Application_1048872077	4
Application_1048918140	12
Application_1048967634	10
Application_1048973398	3
Application_1049029610	1
Application_1049151850	4
Application_1049158506	8
Application_104922918	1
Application_1049246293	12
Application_1049259596	9
Application_1049376478	3
Application_1049393374	7
Application_1049543561	11
Application_1049543567	3
Application_1049588193	4
Application_1049614618	6
Application_1049619167	9
Application_1049627339	7
Application_1049752339	8
Application_1049772483	1
Application_1049972821	11
Application_1050012939	1
Application_1050085739	11
Application_1050319136	11
Application_1050390195	2
Application_1050440539	2
Application_1050447885	3
Application_1050534620	3
Application_105057931	3
Application_105059876	8
Application_1050613217	0
Application_1050628695	3
Application_1050646177	12
Application_1050689657	4
Application_1050826511	7
Application_1050826945	4
Application_105083574	10
Application_1050934351	3
Application_1050938301	4
Application_1051009052	13
Application_1051268159	2
Application_105128819	3
Application_1051399444	5
Application_1051554620	7
Application_1051823047	3
Application_1051896537	4
Application_1051928014	13
Application_1052164642	5
Application_1052198739	4
Application_1052210338	3
Application_1052307551	10
Application_1052365608	1
Application_1052432392	12
Application_1052472769	3
Application_1052488188	5
Application_1052506814	7
Application_1052606575	13
Application_1052613502	10
Application_1052740254	2
Application_1052886976	10
Application_1052918074	6
Application_1052983039	3
Application_1053010811	3
Application_1053059797	9
Application_1053061342	4
Application_1053290780	3
Application_1053321873	0
Application_1053333118	0
Application_1053351118	4
Application_1053355914	3
Application_1053426492	5
Application_1053489256	12
Application_10535231	2
Application_1053583470	6
Application_105366430	11
Application_1053676106	13
Application_1053715175	13
Application_105375367	5
Application_1053998899	4
Application_105403727	7
Application_1054123329	1
Application_105412419	4
Application_1054159025	8
Application_1054185939	11
Application_1054275897	7
Application_105434929	7
Application_105434976	1
Application_1054392347	1
Application_1054590917	8
Application_1054610040	12
Application_1054644292	1
Application_1054650915	4
Application_1054711891	11
Application_1054727336	3
Application_105476077	0
Application_1054777483	10
Application_1054793147	11
Application_1054841023	2
Application_1054883456	8
Application_1055057439	4
Application_1055127008	1
Application_1055137970	11
Application_1055293453	3
Application_1055375814	13
Application_105548609	10
Application_1055513619	5
Application_1055522547	3
Application_1055536343	12
Application_1055557026	11
Application_1055618357	13
Application_105563544	6
Application_1055648332	1
Application_10556867	6
Application_1055695906	11
Application_105575790	4
Application_1055785370	1
Application_1055859984	4
Application_1055862016	8
Application_1055868885	0
Application_1055889043	8
Application_1055909090	4
Application_1056033042	4
Application_1056167592	5
Application_1056280493	12
Application_1056392515	4
Application_1056628969	11
Application_1056684759	13
Application_1056728728	3
Application_105679391	9
Application_1056831748	4
Application_1056882365	6
Application_1056924498	12
Application_1056924645	10
Application_1057062337	11
Application_105711594	10
Application_1057124582	3
Application_1057130346	6
Application_1057234686	10
Application_1057390418	4
Application_1057632382	4
Application_1057803878	12
Application_1057831861	0
Application_1057881509	11
Application_1057933942	3
Application_1057948957	4
Application_1058149338	4
Application_1058232166	2
Application_1058243931	13
Application_1058323925	4
Application_1058390155	10
Application_1058433990	4
Application_1058516441	3
Application_1058523855	9
Application_1058524375	10
Application_1058590424	4
Application_1058627207	1
Application_1058701252	3
Application_1058763045	5
Application_105880505	13
Application_1058879336	8
Application_1058918555	13
Application_1058972301	1
Application_1058982112	3
Application_1059019149	0
Application_105906022	2
Application_1059131551	8
Application_1059184025	10
Application_1059317915	5
Application_105937968	11
Application_1059555811	4
Application_1059824032	3
Application_1059839765	5
Application_1059851748	3
Application_1059867108	2
Application_1059902505	4
Application_1060140097	0
Application_1060151944	11
Application_1060240430	2
Application_1060326260	12
Application_1060353243	11
Application_1060353640	1
Application_1060528695	4
Application_1060570579	11
Application_1060612423	9
Application_1061014425	0
Application_1061118395	6
Application_1061127918	3
Application_1061140974	2
Application_1061222004	3
Application_1061354216	11
Application_1061384177	11
Application_1061421842	7
Application_1061426019	11
Application_1061526404	6
Application_1061609344	2
Application_1061611516	9
Application_1061631975	9
Application_1061726048	11
Application_1061755455	1
Application_1061764162	10
Application_1061861291	12
Application_1061861527	6
Application_1061935811	12
Application_1061974854	1
Application_1061985132	4
Application_1062041374	11
Application_1062051259	5
Application_1062307878	0
Application_1062351159	11
Application_1062457849	4
Application_1062509212	5
Application_1062513151	10
Application_1062571933	12
Application_1062597280	12
Application_1062630788	13
Application_1062732443	10
Application_1062743672	2
Application_1062777757	3
Application_1062938548	4
Application_1062965575	0
Application_1062967516	13
Application_1063014072	0
Application_1063026978	5
Application_1063029257	5
Application_1063130816	4
Application_106321275	13
Application_1063334591	3
Application_1063362742	5
Application_1063519740	9
Application_1063717116	11
Application_1063919815	1
Application_1063923348	11
Application_1064063552	0
Application_1064102675	10
Application_1064248036	5
Application_1064257044	10
Application_1064306016	1
Application_1064577726	13
Application_1064627620	11
Application_1064673261	1
Application_1064691897	4
Application_1064732825	2
Application_1064804107	13
Application_1064855496	6
Application_106495581	4
Application_1064970021	3
Application_106508308	7
Application_1065175494	11
Application_1065260204	3
Application_1065261182	3
Application_1065388275	13
Application_1065401414	11
Application_1065460501	0
Application_1065478710	13
Application_1065521969	13
Application_1065574295	0
Application_1065678246	11
Application_1065734594	1
Application_1065780614	3
Application_1065823078	4
Application_1065962262	13
Application_1065975323	3
Application_1066042180	13
Application_1066046865	10
Application_1066050010	11
Application_1066069389	11
Application_1066126238	2
Application_10661478	0
Application_1066202118	10
Application_1066268432	6
Application_1066345355	3
Application_1066363999	5
Application_1066386001	5
Application_1066477731	10
Application_1066487715	12
Application_1066604802	1
Application_1066673370	3
Application_1066827688	4
Application_1066900597	11
Application_1066913904	4
Application_1067190693	4
Application_1067190799	13
Application_106746923	7
Application_1067645643	10
Application_1067660857	9
Application_1067696654	4
Application_1067751978	2
Application_1067807240	3
Application_1067848631	11
Application_1067894025	4
Application_1067919941	4
Application_1067969257	0
Application_1067992623	5
Application_1068027824	3
Application_1068062776	4
Application_1068144226	11
Application_1068168103	9
Application_1068207763	9
Application_1068218912	12
Application_1068244303	5
Application_1068246239	2
Application_1068273919	5
Application_1068338293	10
Application_1068354943	1
Application_1068398029	3
Application_1068503675	4
Application_1068537601	11
Application_1068641466	6
Application_1068646658	11
Application_1068664646	7
Application_1068716105	11
Application_106876280	3
Application_1068833227	0
Application_1069059697	5
Application_1069151423	12
Application_1069252664	3
Application_1069275163	5
Application_1069329258	5
Application_1069333518	4
Application_10693354	0
Application_1069486579	11
Application_1069511528	11
Application_1069564389	11
Application_1069578306	2
Application_1069591379	1
Application_1069651565	5
Application_1069688278	0
Application_106973225	1
Application_1069793799	11
Application_1070030033	8
Application_1070053591	0
Application_107006704	10
Application_1070075057	11
Application_1070094567	11
Application_1070132276	5
Application_1070282875	12
Application_1070374401	4
Application_1070469431	3
Application_1070475605	3
Application_107048111	7
Application_1070499420	2
Application_107058559	10
Application_1070602542	4
Application_1070643496	10
Application_1070659827	8
Application_1070668503	8
Application_1070688232	6
Application_1070695176	10
Application_1070781459	1
Application_1070792566	8
Application_1070807650	3
Application_1070894524	4
Application_1070981949	5
Application_1070992899	11
Application_1071087950	2
Application_1071392906	12
Application_1071410123	13
Application_1071567668	3
Application_1071782613	3
Application_1071818076	9
Application_1071818580	0
Application_1071820701	4
Application_1072003198	7
Application_1072056987	11
Application_1072060993	9
Application_107207908	0
Application_1072131214	10
Application_1072151826	8
Application_1072222879	0
Application_1072250762	3
Application_1072284879	13
Application_1072286764	13
Application_1072302976	11
Application_1072307361	11
Application_1072363196	6
Application_1072393615	1
Application_1072401713	3
Application_1072438560	12
Application_1072478001	8
Application_1072579777	0
Application_1072700799	10
Application_1072740747	0
Application_1072839460	5
Application_1072849897	0
Application_1072909195	0
Application_1072910305	4
Application_1073117654	7
Application_1073120423	5
Application_1073143855	0
Application_1073216299	7
Application_1073264363	4
Application_1073355268	8
Application_1073389432	5
Application_1073406344	13
Application_1073418785	12
Application_1073500375	5
Application_1073544742	11
Application_1073743483	6
Application_1073769593	10
Application_1073868127	12
Application_1073870547	4
Application_1073884448	3
Application_1073922044	4
Application_1074154612	3
Application_1074267896	10
Application_1074320641	11
Application_1074323894	4
Application_1074360756	13
Application_10744396	4
Application_1074738376	12
Application_107477185	0
Application_10750697	2
Application_1075071428	2
Application_1075100328	13
Application_1075108328	6
Application_1075145802	3
Application_1075244712	0
Application_107527808	11
Application_1075376537	0
Application_107540463	3
Application_1075443119	0
Application_1075501196	10
Application_107556729	13
Application_1075690226	3
Application_1075876737	4
Application_1075917620	11
Application_1076046397	11
Application_1076081955	5
Application_1076110627	6
Application_1076113152	5
Application_107622056	9
Application_1076267702	11
Application_107632320	10
Application_1076323709	3
Application_1076417048	10
Application_1076592180	4
Application_1076597906	13
Application_1076617564	8
Application_1076621871	0
Application_107664347	7
Application_1076724533	11
Application_1076741667	4
Application_1076863900	12
Application_1076896696	6
Application_1076932760	13
Application_1076959874	11
Application_1076971157	3
Application_1076995025	13
Application_1077139293	1
Application_1077233112	12
Application_1077254268	11
Application_1077268062	8
Application_1077356396	7
Application_1077411737	3
Application_1077448995	11
Application_1077685812	5
Application_1077696902	4
Application_1077798235	8
Application_1077802585	11
Application_1077855459	4
Application_1077940062	7
Application_1078140856	0
Application_107816336	11
Application_1078177342	11
Application_1078181682	5
Application_1078283655	0
Application_1078400449	4
Application_1078441982	4
Application_1078472497	11
Application_1078513548	10
Application_107852661	8
Application_1078589100	9
Application_1078614640	5
Application_1078617051	11
Application_1078909751	11
Application_1078949552	2
Application_1079022040	0
Application_1079238571	0
Application_1079252932	4
Application_1079258234	12
Application_1079314583	2
Application_1079354715	12
Application_1079421280	11
Application_1079422107	0
Application_1079472664	2
Application_1079589	2
Application_107974001	13
Application_1079796597	8
Application_1079881305	4
Application_107990461	1
Application_1079946708	4
Application_107994915	1
Application_1079989725	10
Application_1080060964	2
Application_1080076277	10
Application_1080107159	3
Application_1080224644	3
Application_1080298660	11
Application_1080344458	4
Application_1080374261	2
Application_1080379006	8
Application_1080583783	8
Application_1080753572	2
Application_1080763304	11
Application_1080788023	3
Application_1080844329	5
Application_1080844867	11
Application_1080959219	1
Application_1081067222	4
Application_1081093112	6
Application_1081153991	6
Application_1081528891	3
Application_1081561286	6
Application_1081666766	4
Application_1081677393	6
Application_1081695790	4
Application_1081779435	10
Application_1081819343	13
Application_1081922748	9
Application_1081940695	8
Application_1081958164	1
Application_1081966829	1
Application_1082106712	12
Application_1082188204	4
Application_1082323306	1
Application_1082342116	7
Application_1082382924	4
Application_108261729	4
Application_1082692565	1
Application_1082791049	11
Application_1082798467	12
Application_1082816707	11
Application_1083132746	5
Application_1083383999	7
Application_1083450906	3
Application_1083551978	0
Application_1083662026	0
Application_108368178	5
Application_1083688690	6
Application_1083700866	0
Application_108378127	13
Application_1083806463	8
Application_108387178	11
Application_1083885618	1
Application_1083955215	5
Application_1083971641	9
Application_1084197155	1
Application_1084208541	0
Application_1084227894	0
Application_1084243867	1
Application_1084297583	4
Application_1084364321	13
Application_1084424128	0
Application_1084427553	13
Application_1084438713	0
Application_1084464148	4
Application_1084469664	11
Application_1084538604	1
Application_1084556203	11
Application_1084562941	2
Application_1084718608	10
Application_1084762549	11
Application_1084806237	3
Application_1084809711	3
Application_1084818261	12
Application_1084874653	5
Application_1084951999	0
Application_1084954796	6
Application_1084966420	1
Application_1085051521	2
Application_1085126063	9
Application_1085277284	5
Application_1085280458	7
Application_1085313302	10
Application_1085318545	13
Application_1085330541	3
Application_1085421582	7
Application_1085521488	8
Application_1085547103	9
Application_1085577901	4
Application_1085598683	3
Application_1085653141	4
Application_1085661880	4
Application_1085782057	0
Application_1085880569	12
Application_1085885640	2
Application_1085916302	11
Application_1086114195	2
Application_1086131911	7
Application_1086182019	10
Application_1086189813	3
Application_1086190151	0
Application_1086233807	11
Application_1086244481	5
Application_1086310567	9
Application_1086358390	6
Application_1086593705	0
Application_1086599276	2
Application_1086603594	4
Application_1086606722	2
Application_1086697007	10
Application_1086862400	4
Application_1087053459	3
Application_1087106727	11
Application_1087137354	0
Application_1087176482	4
Application_1087202414	4
Application_1087211941	2
Application_1087361782	5
Application_1087598996	9
Application_1087628944	3
Application_1087673661	11
Application_1087708979	3
Application_108777253	7
Application_1087802012	0
Application_1087846499	9
Application_1087895834	11
Application_1087909645	2
Application_108795242	3
Application_1087976695	7
Application_1088065172	4
Application_1088144213	12
Application_1088217054	1
Application_1088305734	8
Application_1088419360	3
Application_1088516784	4
Application_1088555315	0
Application_1088621827	4
Application_1088659857	3
Application_1088673531	3
Application_108869739	2
Application_1088706419	11
Application_1088746600	3
Application_1088749867	10
Application_1088797069	1
Application_1088837371	4
Application_108884184	8
Application_1088902101	4
Application_1089034603	7
Application_1089072317	12
Application_1089160582	12
